03/29/2006 06:00:00 PM,THEFT,001,32
12/29/2005 05:51:08 PM,BATTERY,004,43
03/16/2006 03:00:00 PM,BATTERY,008,62
03/27/2006 04:00:00 PM,BURGLARY,009,60
03/29/2006 08:00:00 PM,THEFT,014,24
03/26/2006 12:57:00 AM,CRIMINAL DAMAGE,007,68
03/29/2006 11:10:00 PM,CRIMINAL DAMAGE,012,31
03/27/2006 11:00:00 AM,ASSAULT,009,34
03/29/2006 09:15:00 AM,BATTERY,004,51
03/26/2006 01:20:00 AM,ROBBERY,007,67
03/29/2006 08:00:00 AM,BATTERY,020,77
03/28/2006 09:40:00 AM,THEFT,001,32
03/29/2006 07:00:00 AM,ASSAULT,004,51
03/29/2006 05:30:00 PM,BATTERY,008,70
03/28/2006 09:15:00 PM,SEX OFFENSE,001,32
03/28/2006 07:00:00 PM,BURGLARY,024,1
03/29/2006 04:30:00 PM,BATTERY,008,66
03/29/2006 03:40:00 PM,BATTERY,020,3
03/26/2006 11:30:00 AM,DECEPTIVE PRACTICE,004,43
03/28/2006 05:00:00 PM,THEFT,012,28
03/02/2005 04:28:59 AM,CRIMINAL DAMAGE,022,73
03/29/2006 07:00:00 PM,SEX OFFENSE,009,61
03/29/2006 05:00:00 PM,BATTERY,004,46
03/27/2006 02:00:00 PM,CRIMINAL TRESPASS,012,31
03/29/2006 11:27:03 AM,BATTERY,024,1
03/29/2006 09:53:39 AM,THEFT,022,74
03/29/2006 03:00:00 PM,BATTERY,008,65
03/26/2006 01:20:00 AM,BATTERY,007,68
03/28/2006 06:00:00 PM,CRIMINAL DAMAGE,019,5
03/29/2006 09:00:00 PM,THEFT,012,24
03/20/2006 12:00:00 PM,MOTOR VEHICLE THEFT,016,15
03/29/2006 07:20:00 PM,PUBLIC PEACE VIOLATION,020,77
03/30/2006 12:00:00 AM,CRIMINAL DAMAGE,008,66
03/29/2006 08:30:00 AM,ASSAULT,004,46
03/26/2006 01:20:00 AM,THEFT,007,68
03/29/2006 01:50:00 PM,THEFT,008,66
02/26/2006 06:30:00 PM,THEFT,024,2
